image_path,condition,pre_processing_time,find_contours_time,total_processing_time
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_100_44bc66b3-1.0047.png,1,1.629099999263417,0.9040999993885634,2.5374999986524926
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_101_af579c2e-1.0048.png,1,0.7863000009820098,0.5426999996416271,1.3318000001163455
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_102_d2de71cb-1.0049.png,1,1.0615000010147924,0.6210999999893829,1.6859999996086117
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_103_af80fa25-1.0050.png,1,1.398299998982111,1.0464999995747348,2.4498000002495246
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_104_f5abf5cc-1.0051.png,1,1.5401000000565546,0.7241000002977671,2.2688999997626524
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_105_4c6cfab8-1.0052.png,1,1.7227000007551396,0.7530000002589077,2.480800001649186
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_106_418c7a9c-1.0053.png,1,0.6532999996125,0.20530000074359123,0.8609999986219918
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_107_aa812af1-1.0054.png,1,1.7112999994424172,0.31599999965692405,2.0315000001573935
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_108_21e65f50-1.0055.png,1,0.6666000008408446,0.18280000040249433,0.8515999998053303
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_109_65e43ce0-1.0056.png,1,0.7363999993685866,0.1692000005277805,0.9083000004466157
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_110_7c5e03d8-1.0057.png,1,1.0426999997434905,0.22089999947638717,1.2662000008276664
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_111_52891754-1.0058.png,1,0.8591000005253591,0.2375999993091682,1.099400000384776
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_112_afb29054-1.0059.png,1,0.9915000009641517,0.2266000010422431,1.221300000906922
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_113_b4f5f70e-1.0060.png,1,0.7629000010638265,0.18249999993713573,0.9473999998590443
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_114_26004e56-1.0061.png,1,1.5562999997200677,0.4299000011087628,1.990299999306444
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_115_50bdaa34-1.0062.png,1,0.7174000002123648,0.32160000046133064,1.0423999992781319
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_116_8bfdf76f-1.0063.png,1,0.7659999992029043,0.5830000009154901,1.3521999990189215
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_117_0d17b6ee-1.0064.png,1,0.7349999996222323,0.4700999998021871,1.2081000004400266
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_118_4f7ad682-1.0065.png,1,0.6339000010484597,0.4025000016554259,1.0385000005044276
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_119_49d4f515-1.0066.png,1,1.0392999993200647,0.40810000064084306,1.4498000000457978
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_120_95f3f15f-1.0067.png,1,0.6554000010510208,0.3071999999519903,0.9654999994381797
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_121_2eaeefe1-1.0068.png,1,0.818000000435859,0.36420000105863437,1.1861999992106576
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_122_38a6f8a1-1.0069.png,1,1.2602000006154412,0.663499999063788,1.927100000102655
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_123_ff0edbb5-1.0070.png,1,0.6938000005902722,0.2789999998640269,0.9749000000738306
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_124_2d6bcf0c-1.0071.png,1,0.8428000001003966,0.41030000102182385,1.2564999997266568
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_125_6292bd9d-1.0072.png,1,1.8340000005991897,1.0129999991477234,2.852100000382052
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_126_31b2768b-1.0073.png,1,1.846799999839277,0.8053999990806915,2.657500001078006
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_127_db023f87-1.0074.png,1,0.7070000010571675,0.5230000006122282,1.2323999999352964
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_128_f3de4455-1.0075.png,1,1.4898000008543022,0.7750000004307367,2.269900000101188
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_129_de2bfd57-1.0076.png,1,0.7559999994555255,0.46300000030896626,1.2222999994264683
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_130_f64f9a21-1.0077.png,1,0.7481000011466676,0.2946999993582722,1.0450999998283805
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_131_9d7db8b5-1.0078.png,1,0.6042999993951526,0.29970000105095096,0.9062999997695442
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_132_2760f167-1.0079.png,1,1.5093000001797918,0.7334999991144286,2.2487999995064456
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_133_3f07d510-1.0080.png,1,1.8791000002238434,1.0878000011871336,2.9720999991695862
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_134_3659388a-1.0081.png,1,1.245299999936833,0.7433999999193475,1.9929000009142328
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_135_6aef721f-1.0082.png,1,1.500500000474858,0.9114000004046829,2.415699998891796
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_136_c2da06bd-1.0083.png,1,1.4102999994065613,1.0970999992423458,2.5127999997494044
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_137_c622d902-1.0084.png,1,1.2194999999337597,0.5017000003135763,1.7250000000785803
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_138_d3401c89-1.0085.png,1,1.8832000005204463,0.9589000001142267,2.8488999996625353
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_139_5612da83-1.0086.png,1,0.7259000012709294,0.4600000011123484,1.1883999995916383
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_140_94e979e9-1.0087.png,1,0.6549000008817529,0.3490999988571275,1.0070999996969476
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_141_f409dd39-1.0088.png,1,0.6621000011364231,0.41289999899163377,1.078100000086124
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_142_4eb058ce-1.0089.png,1,1.657699998759199,0.7021000001259381,2.365599999393453
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_143_38f8d39d-1.0090.png,1,1.3872999988961965,0.6190000003698515,2.0107000000280095
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_144_8e771e8e-1.0091.png,1,1.281699998799013,0.7391999988612952,2.024699999310542
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_145_3b99238b-1.0092.png,1,0.6560000001627486,0.2958000004582573,0.9537000005366281
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_146_bfc5d499-1.0093.png,1,0.5861999998160172,0.3958999986934941,0.9848000008787494
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_147_94f18e0a-1.0094.png,1,0.6794999990233919,0.3451000011409633,1.0269000013067853
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_148_c173e0c2-1.0095.png,1,0.7433000009768875,0.4353000003902707,1.1813000000984175
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_149_e1e62882-1.0096.png,1,0.7272000002558343,0.3581000000849599,1.0884000002988614
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_150_29beeb4f-1.0097.png,1,0.5498999998962972,0.29410000024654437,0.8464000002277317
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_151_aed00351-1.0098.png,1,0.7203999994089827,0.40529999932914507,1.12759999865375
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_152_32065ca5-1.0099.png,1,2.070399999865913,1.1635999999271007,3.241899999920861
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_161_0c92bf79-1.0180.png,1,0.6327999999484746,0.35059999936493114,0.9853000010480173
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_162_1cfa14db-1.0181.png,1,0.6066000005375827,0.38409999979194254,0.9934000008797739
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_163_2be54f63-1.0182.png,1,0.5658000009134412,0.33520000033604447,0.9042000001500128
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_164_0830e539-1.0183.png,1,0.7191999993665377,0.34810000033758115,1.0696999997890089
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_165_e74b22c9-1.0184.png,1,0.6217999998625601,0.38640000093437266,1.0106999998242827
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_166_3c4a6255-1.0185.png,1,1.507500001025619,0.6787000002077548,2.1903000015299767
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_167_a305aeae-1.0186.png,1,1.7227999996975996,1.0930000007647322,2.8204999998706626
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_168_82f2d199-1.0187.png,1,0.8196000017051119,0.5155999988346593,1.3378000003285706
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_169_05481cc8-1.0188.png,1,0.6637999995291466,0.43650000043271575,1.1028000008082017
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_170_2268a01f-1.0189.png,1,2.1742999997513834,1.9224999996367842,4.104300000108196
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_171_d1b35e9b-1.0190.png,1,1.6063000002759509,0.7970000006025657,2.4074000011751195
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_172_a96c9575-1.0191.png,1,1.712299999780953,0.9742999991431134,2.6908999989245785
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_173_6d9c3715-1.0192.png,1,1.4901000013196608,0.7120000009308569,2.20650000119349
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_174_40841b31-1.0193.png,1,0.7542999992438126,0.4639999988285126,1.2215000006108312
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_175_d3d73b5c-1.0194.png,1,0.570500000321772,0.3925000000890577,0.9657999999035383
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_176_fb61dfc2-1.0195.png,1,0.6353999997372739,0.2793000003293855,0.9169999993901001
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_177_0ae048be-1.0196.png,1,1.720799999020528,0.7652000003872672,2.4902999994083075
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_178_5b1d9aa0-1.0197.png,1,0.7153000005928334,0.44019999950251076,1.157700000476325
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_179_62d31e1f-1.0198.png,1,1.4057000007596798,0.8428999990428565,2.253099999506958
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_180_a94b4edb-1.0199.png,1,1.5603000010742107,0.4515999989962438,2.0167000002402347
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_181_ebc67808-1.0100.png,1,1.8976999999722466,1.0729000005085254,2.9768999993393663
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_182_9410371b-1.0101.png,1,1.7074999996111728,1.0784999994939426,2.791099999740254
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_183_e423c0e9-1.0102.png,1,1.8413999987387797,0.6172000012156786,2.463700000589597
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_184_7d6fc41c-1.0103.png,1,0.7134000006772112,0.20150000091234688,0.9181999994325452
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_185_707f95e9-1.0104.png,1,2.078800000163028,0.3388999994058395,2.4218999988079304
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_186_e28647aa-1.0105.png,1,1.0388000009697862,0.2645999993546866,1.3063999995210906
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_187_52acdbea-1.0106.png,1,0.8445000003121095,0.2351000002818182,1.0819999988598283
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_188_51ebe5de-1.0107.png,1,0.7631000007677358,0.20109999968553893,0.9663999990152661
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_189_89673665-1.0108.png,1,1.2761000016325852,0.4042000000481494,1.6839999989315402
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_190_7d56c68e-1.0109.png,1,0.7624999998370185,0.19180000163032673,0.9573000006639631
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_191_e79a026d-1.0110.png,1,1.8791000002238434,0.4735000002256129,2.357999999730964
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_192_1dd9d7ce-1.0111.png,1,0.6575999996130122,0.16740000137360767,0.8274000010715099
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_193_eb6c0952-1.0112.png,1,0.9749999990162905,0.243800001044292,1.2225999998918269
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_194_77509d85-1.0113.png,1,1.7256000010092976,0.4633999997167848,2.193700000134413
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_195_67d9bbea-1.0114.png,1,0.6322999997792067,0.26989999969373457,0.9042999990924727
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_196_010260b8-1.0115.png,1,0.9693000010884134,0.6035999995219754,1.576799999384093
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_197_10165254-1.0116.png,1,1.0244999994029058,0.5424999999377178,1.5710999996372266
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_198_8dff07c7-1.0117.png,1,1.9432000008237083,0.735200001145131,2.6825000004464528
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_199_b36979dc-1.0118.png,1,1.6586000001552748,0.6670000002486631,2.32990000040445
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_200_d3ab7daf-1.0119.png,1,2.8996000000915956,1.1015000000043074,4.008600000815932
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_201_0c319bde-1.0120.png,1,1.5105000002222368,0.7072999997035367,2.2231000002648216
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_202_e5bf1a20-1.0121.png,1,1.8832999994629063,0.454699998954311,2.341899999009911
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_203_26989fad-1.0122.png,1,1.7286000002059154,0.4899000014120247,2.2223000014491845
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_204_fb033f4a-1.0123.png,1,1.7442000007577008,0.5330000003596069,2.2814999992988305
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_205_2a92eb9f-1.0124.png,1,2.03479999981937,0.8364000004803529,2.8769000000465894
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_206_551b0706-1.0125.png,1,1.5118999999685911,0.9294999999838183,2.447299999403185
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_207_4c1159cf-1.0126.png,1,0.6640000010520453,0.4274000002624234,1.092900000003283
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_208_3a2575a2-1.0127.png,1,1.7064000003301771,0.9255000004486647,2.6383000003988855
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_209_5d18617d-1.0128.png,1,1.745699999446515,0.6111000002420042,2.3605999995197635
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_210_638b5f1b-1.0129.png,1,0.5822999992233235,0.32660000033502,0.9110999999393243
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_211_626ca27f-1.0130.png,1,2.10749999860127,0.7932999997137813,2.906599998823367
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_212_a08d30a6-1.0131.png,1,2.166899999792804,0.9447000011277851,3.117400001428905
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_213_697db012-1.0132.png,1,1.8488000005163485,0.6281000005401438,2.481699999407283
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_214_35c02294-1.0133.png,1,2.0737000013468787,0.7399999994959217,2.8200999986438546
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_215_cd0d2058-1.0134.png,1,0.8777000002737623,0.40380000064033084,1.284599999053171
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_216_8cea7464-1.0135.png,1,0.6898999999975786,0.374700000975281,1.0666999987734016
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_217_e7ca2a96-1.0136.png,1,1.6852000007929746,0.9350000000267755,2.625600000101258
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_218_2094d672-1.0137.png,1,1.9892000000254484,0.9737999989738455,2.968400000099791
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_219_a9e10000-1.0138.png,1,1.2681000007432885,0.44069999967177864,1.7130000014731195
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_220_7ee14dae-1.0139.png,1,1.981299999897601,0.466499999674852,2.452400000038324
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_221_c771030e-1.0140.png,1,1.4662999983556801,0.3312999997433508,1.8006999998760875
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_222_88afdc44-1.0141.png,1,1.741200001561083,0.48520000018470455,2.2323000011965632
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_223_846023a5-1.0142.png,1,2.184599999964121,0.5855999988853,2.7752000005420996
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_224_5a4cdc3c-1.0143.png,1,1.8036000001302455,0.698499999998603,2.50650000089081
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_225_63d4ac90-1.0144.png,1,1.2774000006174902,0.7669000005989801,2.048500000455533
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_226_9c989631-1.0145.png,1,1.656499998716754,0.6784999986848561,2.3397000004479196
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_227_b2048b49-1.0146.png,1,1.2709000002359971,0.3713999994943151,1.645799999096198
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_228_b69d040b-1.0147.png,1,1.5664000002288958,0.34279999999853317,1.9143000008625677
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_229_5c76fd65-1.0148.png,1,2.1379999998316634,0.38099999983387534,2.5234000004275003
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_230_85ee69b8-1.0149.png,1,1.0880999998335028,0.18310000086785294,1.2761000016325852
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_231_55be8a41-1.0150.png,1,1.8872000000556,0.2674999996088445,2.1582999997917796
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_232_b341173d-1.0151.png,1,0.843299998450675,0.1449999999749707,0.9907000003295252
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_233_f9808087-1.0152.png,1,0.7411999995383667,0.1570999993418809,0.9004000003187684
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_234_19740e0a-1.0153.png,1,0.7411999995383667,0.20620000032067765,0.9499000007053837
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_235_c3139eb4-1.0154.png,1,0.7138999990274897,0.1818999990064185,0.8976999997685198
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_236_9412535b-1.0155.png,1,0.6812999999965541,0.19260000044596381,0.8760999990045093
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_237_167b32d8-1.0156.png,1,0.6360000006679911,0.17180000031657983,0.8106000004772795
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_238_47047b3f-1.0157.png,1,0.5743999990954762,0.130899999930989,0.7070000010571675
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_239_3ee60696-1.0158.png,1,0.7279000001290115,0.16630000027362257,0.8969999998953426
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_240_5775a7f2-1.0159.png,1,1.704599999357015,0.4673000003094785,2.1761999996670056
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_241_d5bb687e-1.0160.png,1,0.6858999986434355,0.475499999083695,1.1635999999271007
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_242_061746cc-1.0161.png,1,1.2848999995185295,0.869800000145915,2.1587000010185875
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_243_8af0bd9d-1.0162.png,1,0.6563999995705672,0.31689999923401047,0.975799999650917
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_244_4a9742b7-1.0163.png,1,0.7223000011435943,0.3862000012304634,1.1109999995824182
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_245_1df8e86e-1.0164.png,1,1.8571000000520144,0.8539000009477604,2.7159999990544748
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_246_37a129f9-1.0165.png,1,1.9231000005675014,0.9685000004537869,2.8959999999642605
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_247_8e8192d2-1.0166.png,1,0.5122000002302229,0.30839999999443535,0.8230999992520083
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_248_d7b424f9-1.0167.png,1,0.8283000006485963,0.45090000094205607,1.2818000013794517
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_249_9996606d-1.0168.png,1,1.856200000474928,0.79600000026403,2.658800000062911
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_250_9da87d6e-1.0169.png,1,2.033500000834465,0.994100000752951,3.0329000001074746
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_251_d313dbb5-1.0170.png,1,0.6666000008408446,0.3083000010519754,0.9771000004548114
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_252_cb6e2350-1.0171.png,1,1.6402999990532408,0.7404999996651895,2.3854000010032905
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_253_9eeaf9d7-1.0172.png,1,2.3100999987946125,1.0932999994111015,3.410399998756475
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_254_54b75b77-1.0173.png,1,1.4063999988138676,0.7363999993685866,2.1471000000019558
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_255_c1ee64e1-1.0174.png,1,2.0934000003762776,0.976200000877725,3.074799999012612
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_256_a0aa71cf-1.0175.png,1,1.4429000002564862,0.7010000008449424,2.14849999974831
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_257_e4c19061-1.0176.png,1,1.9257000003563007,0.8985999993456062,2.829199998814147
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_258_f632522d-1.0177.png,1,0.8992999992187833,0.4779999999300344,1.3812999986839714
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_259_43bce4fa-1.0178.png,1,0.6957000005058944,0.5537999986700015,1.2527999988378724
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_260_c62ce8bd-1.0179.png,1,0.7479000014427584,0.42020000000775326,1.170300000012503
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_53_41b5f563-1.0000.png,1,0.6096999986766605,0.2870999996957835,0.8990000005724141
