deformability,area,area_ratio,circularity,convex_hull_area,mask_x_length,mask_y_length,min_x,min_y,max_x,max_y,mean_brightness,brightness_std,perimeter,aspect_ratio,convex_hull_perimeter,cell_id,image_name,is_cropped
0.7392546504387185,9114,0.5660522273425499,0.26074534956128154,5159,36,512,60,0,96,512,104.49019607843137,43.96744452879796,1111.39696961967,0.0703125,976.4974746830583,0,image.9014_with_target,False
0.831991513231044,14272,0.14973374439461884,0.16800848676895594,2137,35,512,0,0,35,512,145.84251968503938,67.44865941324048,1109.095454429505,0.068359375,975.3847763108503,1,image.9014_with_target,False
0.852679536351814,8795,0.06628766344513928,0.14732046364818602,583,18,512,78,0,96,512,103.76190476190476,44.7939601532746,1068.0832611206854,0.03515625,581.0,0,image_4138_with_target,False
-0.011991422735682988,224,1.0491071428571428,1.011991422735683,235,18,17,55,394,73,411,136.61811023622047,46.872920707391295,53.698484809834994,1.0588235294117647,53.698484809834994,1,image_4138_with_target,False
0.8260517799033542,14353,0.13878631644952275,0.17394822009664573,1992,35,512,0,0,35,512,145.4,67.81234776796863,1110.3025612106915,0.068359375,909.5563491861041,2,image_4138_with_target,False
0.8436419987073647,8839,0.058603914469962666,0.15635800129263538,518,18,512,78,0,96,512,103.70866141732283,44.496856517516825,1063.9411254969543,0.03515625,516.0,0,image.5010_with_target,False
0.007245372512605153,287,1.0801393728222997,0.9927546274873948,310,18,21,52,421,70,442,138.73333333333332,24.000969479329626,65.35533905932738,0.8571428571428571,62.8700576850888,1,image.5010_with_target,False
0.8329421776656349,14364,0.12190197716513505,0.16705782233436503,1751,35,512,0,0,35,512,146.32156862745097,67.24131641211024,1110.2670273047588,0.068359375,887.9350288425444,2,image.5010_with_target,False
0.8424108519113498,8827,0.057777274272119636,0.15758914808865015,510,18,512,78,0,96,512,104.71764705882353,44.874276250135466,1062.284271247462,0.03515625,508.0,0,image.6444_with_target,False
0.8405493084668807,14339,0.13362159146383987,0.15945069153311936,1916,34,512,0,0,34,512,146.484375,67.57669073622483,1113.480230740355,0.06640625,973.142135623731,1,image.6444_with_target,False
0.631604216649587,10409,1.0980881929099817,0.36839578335041306,11430,59,512,37,0,96,512,102.4,34.022668337217674,1154.5512985522207,0.115234375,1028.7584053334072,0,image.5320_with_target,False
0.8398160819766163,14322,0.13280268118977798,0.1601839180233837,1902,34,512,0,0,34,512,145.69291338582678,68.36257112545037,1110.1665222413703,0.06640625,965.142135623731,1,image.5320_with_target,False
0.617645016764947,10597,1.183731244691894,0.38235498323505296,12544,60,512,36,0,96,512,103.30588235294118,34.338918706723184,1178.1076477383247,0.1171875,1038.379725676967,0,image_2245_with_target,False
0.8402626322469959,14343,0.13351460642822283,0.1597373677530041,1915,34,512,0,0,34,512,146.08984375,68.27325993279203,1108.2670273047586,0.06640625,971.142135623731,1,image_2245_with_target,False
0.6386886952030097,10480,1.051145038167939,0.3613113047969902,11016,59,512,37,0,96,512,101.50390625,33.704367072253575,1149.923881554251,0.115234375,1029.7584053334072,0,image.6291_with_target,False
0.8334367688411246,14350,0.12020905923344948,0.16656323115887542,1725,34,512,0,0,34,512,145.62109375,67.45282628477261,1099.5391052434009,0.06640625,883.9350288425444,1,image.6291_with_target,False
0.8380304330603914,8856,0.05453929539295393,0.16196956693960865,483,18,512,78,0,96,512,103.6313725490196,44.42510105783061,1063.1126983722081,0.03515625,481.0,0,image_7513_with_target,False
0.01606569781139766,246,1.0853658536585367,0.9839343021886023,267,17,20,33,414,50,434,140.94941634241246,19.343539969970585,61.35533905932738,0.85,58.87005768508881,1,image_7513_with_target,False
0.8329421776656349,14351,0.12201240331684203,0.16705782233436503,1751,34,512,0,0,34,512,145.2,67.22892701397949,1108.0243866176397,0.06640625,887.9350288425444,2,image_7513_with_target,False
0.6344023210735832,10443,1.080915445753136,0.36559767892641687,11288,59,512,37,0,96,512,100.90234375,33.61562128693795,1150.9949493661168,0.115234375,1030.1726188957803,0,image.2473_with_target,False
0.8414723268034511,14284,0.10473256790814897,0.15852767319654895,1496,33,512,0,0,33,512,144.53543307086613,67.19776843824626,1100.0243866176395,0.064453125,864.8994949366116,1,image.2473_with_target,False
0.8495280182449478,8760,0.06381278538812786,0.1504719817550521,559,18,512,78,0,96,512,104.18039215686275,44.77970925129513,1069.7401153701776,0.03515625,557.0,0,image.7950_with_target,False
0.8245688334678525,14387,0.13713769375130325,0.17543116653214755,1973,35,512,0,0,35,512,147.53125,67.30387450539159,1106.6101730552664,0.068359375,897.5563491861041,1,image.7950_with_target,False
