image_path,condition,pre_processing_time,find_contours_time,total_processing_time
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_100_44bc66b3-1.0047.png,1,2.419700000245939,1.4549000006809365,3.8817000004200963
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_101_af579c2e-1.0048.png,1,0.8705000000190921,0.5698000004485948,1.4437999998335727
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_102_d2de71cb-1.0049.png,1,2.0064000000274973,1.6662000016367529,3.679800000099931
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_103_af80fa25-1.0050.png,1,0.6192000000737607,0.47050000102899503,1.0920000004261965
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_104_f5abf5cc-1.0051.png,1,0.5724000002373941,0.3395000003365567,0.9143999996013008
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_105_4c6cfab8-1.0052.png,1,0.7213999997475185,0.30949999927543104,1.0326999999961117
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_106_418c7a9c-1.0053.png,1,1.549200000226847,0.4903999997623032,2.044999999270658
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_107_aa812af1-1.0054.png,1,1.6892000003281282,0.4346999994595535,2.129699998477008
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_108_21e65f50-1.0055.png,1,0.7415999989461852,0.17699999989417847,0.9213999983330723
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_109_65e43ce0-1.0056.png,1,0.9310999994340818,0.22760000138077885,1.1620000004768372
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_110_7c5e03d8-1.0057.png,1,0.7506000001740176,0.22109999918029644,0.974599999608472
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_111_52891754-1.0058.png,1,1.3753000002907356,0.33090000033553224,1.709800000753603
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_112_afb29054-1.0059.png,1,1.3589000009233132,0.41150000106426887,1.7740999992383877
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_113_b4f5f70e-1.0060.png,1,0.8430999987467658,0.24020000091695692,1.0860000002139714
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_114_26004e56-1.0061.png,1,2.232200000435114,0.5461000000650529,2.7830999988509575
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_115_50bdaa34-1.0062.png,1,1.1622999991232064,0.5679999994754326,1.7345000014756806
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_116_8bfdf76f-1.0063.png,1,1.1723999996320345,0.8429999998043058,2.0191000003251247
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_117_0d17b6ee-1.0064.png,1,0.5409000004874542,0.5118999997648643,1.056099999914295
