image_path,condition,pre_processing_time,find_contours_time,total_processing_time
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_100_44bc66b3-1.0047.png,1,1.8352999995840946,1.0285000007570488,2.868700001272373
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_101_af579c2e-1.0048.png,1,1.3214999999036081,0.842400000692578,2.1672000002581626
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_102_d2de71cb-1.0049.png,1,1.1990000002697343,0.80080000043381,2.0036999994772486
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_103_af80fa25-1.0050.png,1,2.0635000000766013,1.192399999126792,3.2620000001770677
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_104_f5abf5cc-1.0051.png,1,1.7095000002882443,1.419500000338303,3.1357999996544095
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_105_4c6cfab8-1.0052.png,1,1.9427000006544404,0.5141000001458451,2.4616999999125255
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_106_418c7a9c-1.0053.png,1,0.7158999997045612,0.17360000128974207,0.891800000317744
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_107_aa812af1-1.0054.png,1,1.5636000007361872,0.42779999967024196,1.9965000010415679
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_108_21e65f50-1.0055.png,1,0.6929999999556458,0.16209999921557028,0.8570999998482876
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_109_65e43ce0-1.0056.png,1,2.1678999983123504,0.45900000077381264,2.631900000778842
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_110_7c5e03d8-1.0057.png,1,0.6101999988459283,0.18420000014884863,0.7963999996718485
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_111_52891754-1.0058.png,1,1.1794000001827953,0.304600000163191,1.487499999711872
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_112_afb29054-1.0059.png,1,1.3523999987228308,0.39029999970807694,1.747399999658228
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_113_b4f5f70e-1.0060.png,1,1.9288999992568279,0.40239999907498714,2.3354999993898673
D:\code\ai_cytometry\data\example_exported_data\opencv_images\1\temp_combined\task_114_26004e56-1.0061.png,1,1.7859999989013886,0.5299000004015397,2.32030000006489
